regime,question_id,reasoning_correct,revise_correct,revise_helpful,safe_cheap,both_wrong,unnecessary_revise_candidate,method_best_label,policy_v5,policy_v6,policy_v7,correct_if_v5,correct_if_v6,correct_if_v7,cost_v5,cost_v6,cost_v7,prompt_number_count,prompt_token_length,target_quantity_type,multi_stepness_proxy,explicit_constraint_presence,relational_wording_presence,special_structure_presence,final_answer_parseable,body_final_numeric_mismatch,target_quantity_mismatch,constraint_violation_signal,copied_question_number_as_final_answer,cheap_route_confidence,explanation_warning_signal,answer_error_signal,v6_answer_error_score_raw,v6_explanation_warning_score_raw
hard_gsm8k_b2,gsm8k_test_1248,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,92.0,rate_or_unit,1,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_425,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,4.0,80.0,rate_or_unit,1,1,0,1,1,0,1,0,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_276,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,50.0,remaining_or_left,0,0,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_790,0,1,1,0,0,0,direct_plus_revise,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,5.0,57.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1175,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,64.0,difference,0,0,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1294,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,66.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_751,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,4.0,74.0,time,1,1,0,1,1,1,1,1,1,0,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_409,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,5.0,53.0,rate_or_unit,0,0,0,1,1,0,0,1,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_998,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,64.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_427,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,56.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_990,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,73.0,time,0,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_229,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,4.0,63.0,remaining_or_left,1,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_442,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,6.0,58.0,rate_or_unit,0,1,0,1,1,1,0,1,1,0,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1133,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,71.0,rate_or_unit,1,1,0,1,1,0,1,0,0,0,0,1,5.0,0.0
hard_gsm8k_b2,gsm8k_test_827,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,59.0,rate_or_unit,0,1,0,1,1,0,0,0,0,0,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_764,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,53.0,rate_or_unit,1,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1193,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,63.0,rate_or_unit,1,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_415,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,91.0,total,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1062,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,46.0,total,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_675,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,4.0,89.0,rate_or_unit,0,0,1,1,1,0,0,1,1,0,0,1,3.0,0.0
hard_gsm8k_b2,gsm8k_test_1145,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,53.0,rate_or_unit,1,1,0,1,1,0,1,0,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_1030,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,0,0,0,2,1,2,3.0,89.0,other,1,1,0,1,1,0,0,0,0,0,0,1,1.0,0.0
hard_gsm8k_b2,gsm8k_test_1165,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,56.0,rate_or_unit,1,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1118,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,8.0,45.0,difference,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_353,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,53.0,rate_or_unit,1,1,0,1,1,1,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_389,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,58.0,rate_or_unit,1,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_15,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,1,1,1,1,1,2,5.0,69.0,money,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_301,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,68.0,rate_or_unit,0,1,1,1,1,0,0,0,1,1,1,0,0.0,2.0
hard_gsm8k_b2,gsm8k_test_499,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,86.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_128,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,59.0,rate_or_unit,1,1,1,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_976,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,65.0,money,1,1,0,1,1,0,1,0,0,0,0,1,3.0,0.0
hard_gsm8k_b2,gsm8k_test_354,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,62.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_871,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,43.0,remaining_or_left,1,1,1,1,1,0,0,1,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_267,1,0,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,63.0,time,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_783,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,4.0,90.0,other,1,1,0,0,1,1,1,1,1,0,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_4,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,direct_plus_revise,direct_plus_revise,1,1,1,1,2,2,3.0,87.0,rate_or_unit,1,0,0,1,1,0,0,0,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_316,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,49.0,rate_or_unit,1,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_417,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,1,1,1,1,1,2,4.0,69.0,rate_or_unit,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_299,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,68.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_157,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,5.0,82.0,time,0,1,0,1,1,0,0,0,1,0,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_722,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,74.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_386,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,52.0,other,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1094,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,73.0,remaining_or_left,0,1,1,0,1,0,0,1,0,0,0,1,3.0,0.0
hard_gsm8k_b2,gsm8k_test_315,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,41.0,other,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1078,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,4.0,67.0,rate_or_unit,1,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_247,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,55.0,rate_or_unit,1,1,0,1,1,0,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_596,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,1,1,1,1,1,2,5.0,70.0,rate_or_unit,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1284,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,84.0,rate_or_unit,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_972,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,5.0,46.0,rate_or_unit,1,1,0,1,1,0,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_356,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,51.0,rate_or_unit,1,1,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1035,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,3.0,91.0,rate_or_unit,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_574,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,45.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_385,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,70.0,time,0,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_986,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,44.0,rate_or_unit,1,1,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_52,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,45.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_25,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,46.0,rate_or_unit,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_284,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,81.0,rate_or_unit,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1263,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,95.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_692,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,77.0,rate_or_unit,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_938,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,47.0,rate_or_unit,1,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_101,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,60.0,time,0,0,0,1,1,0,1,0,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_727,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,59.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_661,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,4.0,72.0,rate_or_unit,1,1,0,1,1,1,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_1119,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,3.0,87.0,rate_or_unit,1,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1261,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,48.0,rate_or_unit,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_823,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,3.0,84.0,total,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1233,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,direct_plus_revise,direct_plus_revise,1,1,1,1,2,2,5.0,40.0,rate_or_unit,1,1,1,1,1,0,0,0,0,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_1069,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,88.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_611,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,52.0,rate_or_unit,0,0,0,1,1,0,0,0,1,0,0,1,3.0,0.0
hard_gsm8k_b2,gsm8k_test_760,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,44.0,remaining_or_left,0,0,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_395,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,6.0,50.0,rate_or_unit,0,0,0,1,1,0,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_93,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,0,0,2,1,1,6.0,54.0,time,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1009,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,59.0,remaining_or_left,0,0,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1127,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,1,1,1,1,1,2,5.0,67.0,rate_or_unit,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_821,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,4.0,63.0,total,0,0,0,1,1,1,0,1,1,0,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_1027,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,7.0,51.0,money,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_205,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,59.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_814,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,5.0,65.0,time,0,1,0,1,1,0,0,0,1,0,0,1,3.0,0.0
hard_gsm8k_b2,gsm8k_test_455,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,57.0,rate_or_unit,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1158,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,53.0,rate_or_unit,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_502,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,53.0,total,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_530,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,5.0,61.0,rate_or_unit,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_984,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,0,0,0,1,1,2,5.0,63.0,rate_or_unit,0,1,0,1,1,1,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1096,1,1,0,1,0,1,reasoning_greedy,reasoning_greedy,reasoning_greedy,direct_plus_revise,1,1,1,1,1,2,6.0,58.0,rate_or_unit,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_1174,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,5.0,55.0,remaining_or_left,1,1,1,0,1,0,1,0,1,1,0,1,2.0,0.0
hard_gsm8k_b2,gsm8k_test_518,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,54.0,remaining_or_left,1,1,1,1,1,0,0,0,1,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_293,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,64.0,rate_or_unit,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0
hard_gsm8k_b2,gsm8k_test_676,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,37.0,remaining_or_left,0,0,1,1,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/precalculus/807.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,28.0,money,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/intermediate_algebra/1994.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,10.0,34.0,money,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/algebra/2584.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,6.0,18.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/number_theory/572.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,1.0,8.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/1349.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,52.0,92.0,money,0,0,0,0,1,0,0,0,1,1,1,0,0.0,4.0
math500_100,test/prealgebra/1622.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,1.0,31.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/number_theory/515.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,0.0,18.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/precalculus/927.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,4.0,36.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/algebra/2036.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,21.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/prealgebra/1139.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,19.0,86.0,total,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/number_theory/1032.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,3.0,20.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/1197.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,8.0,24.0,money,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/number_theory/737.json,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,0,1,2,1,2,7.0,47.0,difference,0,0,1,0,1,0,0,0,0,0,1,1,1.0,2.0
math500_100,test/geometry/248.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,35.0,31.0,money,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/precalculus/1303.json,1,0,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,1,1,2,1,1,10.0,31.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/precalculus/990.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,20.0,70.0,money,0,0,0,0,1,0,0,1,1,0,1,1,1.0,3.0
math500_100,test/intermediate_algebra/134.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,7.0,4.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/precalculus/1199.json,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,direct_plus_revise,direct_plus_revise,1,1,1,2,2,2,34.0,69.0,money,0,0,0,0,1,0,0,0,0,0,1,1,1.0,4.0
math500_100,test/geometry/434.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,27.0,32.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
